neo4j,40000,920.705,3.176
neo4j,40000,1114.263,3.176
neo4j,40000,957.319,3.176
neo4j,40000,952.044,3.176
neo4j,40000,962.212,3.176
neo4j,40000,934.148,3.176
neo4j,40000,922.715,3.176
neo4j,40000,965.626,3.176
orient,50000,10284.271,15.915
orient,50000,10185.764,15.915
orient,50000,10147.791,15.915
orient,50000,10208.488,15.915
orient,50000,10314.069,15.915
orient,50000,10229.573,15.915
orient,50000,10238.235,15.915
orient,50000,10385.852,15.915
orient,50000,10299.446,15.915
orient,50000,10299.964,15.915
orient (Intent),50000,10113.966,15.915
orient (Intent),50000,10108.501,15.915
orient (Intent),50000,10119.109,15.915
orient (Intent),50000,9886.578,15.915
orient (Intent),50000,9888.373,15.915
orient (Intent),50000,9941.964,15.915
orient (Intent),50000,9912.804,15.915
orient (Intent),50000,9925.279,15.915
orient (Intent),50000,10017.402,15.915
orient (Intent),50000,9975.439,15.915
orient (Intent+TxOff),50000,9912.906,15.915
orient (Intent+TxOff),50000,10113.689,15.915
orient (Intent+TxOff),50000,9998.211,15.915
orient (Intent+TxOff),50000,10042.606,15.915
orient (Intent+TxOff),50000,10133.523,15.915
orient (Intent+TxOff),50000,10085.644,15.915
orient (Intent+TxOff),50000,10120.886,15.915
orient (Intent+TxOff),50000,10012.423,15.915
orient (Intent+TxOff),50000,9877.220,15.915
orient (Intent+TxOff),50000,9947.474,15.915
orient (Intent+TxOff+Stack10k),50000,9008.802,17.915
orient (Intent+TxOff+Stack10k),50000,9109.245,17.915
orient (Intent+TxOff+Stack10k),50000,9132.975,17.915
orient (Intent+TxOff+Stack10k),50000,9047.120,17.915
orient (Intent+TxOff+Stack10k),50000,9230.706,17.915
orient (Intent+TxOff+Stack10k),50000,9148.284,17.915
orient (Intent+TxOff+Stack10k),50000,9157.803,17.915
orient (Intent+TxOff+Stack10k),50000,9340.451,17.915
orient (Intent+TxOff+Stack10k),50000,9174.614,17.915
orient (Intent+TxOff+Stack10k),50000,9275.819,17.915
neo4j,50000,1165.001,3.967
neo4j,50000,1154.950,3.967
neo4j,50000,1171.687,3.967
neo4j,50000,1199.377,3.967
neo4j,50000,1163.955,3.967
neo4j,50000,1457.818,3.967
neo4j,50000,1163.118,3.967
neo4j,50000,1181.961,3.967
neo4j,50000,1189.481,3.967
neo4j,50000,1208.371,3.967
